1679462102108,1679462119563,com.sec.android.app.launcher
1679462119574,1679462120820,com.nhn.android.calendar
1679462120843,1679462123687,com.sec.android.app.launcher
1679462123703,1679462127605,com.kakao.talk
1679462127613,1679462129720,com.causalvis.esm
1679462129723,1679462130523,com.kakao.talk
1679462130537,1679462131514,com.sec.android.app.launcher
1679462131520,1679462170110,com.kakao.talk
1679462170122,1679462175516,com.sec.android.app.launcher
1679462175527,1679462176489,com.nhn.android.calendar
1679462176491,1679462177964,com.sec.android.app.launcher
1679462177987,1679462191881,com.nhn.android.calendar
1679462191888,1679462192205,com.sec.android.app.launcher
1679462192221,1679462194081,com.kakao.talk
1679462194097,1679462194366,com.sec.android.app.launcher
1679462194375,1679462195532,com.nhn.android.calendar
1679462195535,1679462195793,com.sec.android.app.launcher
1679462195794,1679462198464,com.kakao.talk
1679462198489,1679462208567,com.sec.android.app.launcher
1679462208576,1679462387477,com.instagram.android
1679462387495,1679462754718,com.sec.android.app.launcher
1679462754763,1679462756742,com.causalvis.esm
1679462756757,1679462758541,com.sec.android.app.launcher
1679462854400,1679462861955,com.seowoo.msaber.kaist
1679462861959,1679463246882,com.sec.android.app.launcher
1679463246936,1679463250784,com.samsung.android.messaging
1679463250808,1679463252864,com.android.chrome
1679463252943,1679463273373,com.coupang.mobile
1679463273385,1679463274380,com.sec.android.app.launcher
1679463274383,1679463275671,com.samsung.android.messaging
1679463275689,1679463276548,com.sec.android.app.launcher
1679463276561,1679463288484,com.samsung.android.messaging
1679463288519,1679464101576,com.sec.android.app.launcher
1679464101583,1679464128941,com.causalvis.esm
1679464128955,1679464134599,com.sec.android.app.launcher
1679464804683,1679464919934,com.google.android.cellbroadcastreceiver
1679464919957,1679464929481,com.sec.android.app.launcher
1679464929489,1679464932111,com.causalvis.esm
1679464932141,1679465890231,com.sec.android.app.launcher
1679465890243,1679465920714,com.kakao.talk
1679465920734,1679465923848,com.sec.android.app.launcher
1679465923867,1679465950632,com.causalvis.esm
1679465950639,1679466863149,com.sec.android.app.launcher
1679466863156,1679466898859,com.kakao.talk
1679466898884,1679467968978,com.sec.android.app.launcher
1679467968996,1679467987524,com.everytime.v2
1679467987545,1679468056655,com.sec.android.app.launcher
1679468056657,1679468058538,com.samsung.android.messaging
1679468058579,1679468087545,com.sec.android.app.launcher
1679468115452,1679468118610,com.samsung.android.spay
1679468118621,1679468121308,com.sec.android.app.launcher
1679468244811,1679468246396,com.samsung.android.spay
1679468246414,1679468252753,com.sec.android.app.launcher
1679468252769,1679468269034,com.kakao.talk
1679468299361,1679468301626,com.samsung.android.spay
1679468301638,1679468302342,com.kakao.talk
1679468302384,1679468304086,com.sec.android.app.launcher
1679468304088,1679468307348,com.kakao.talk
1679468307362,1679468312678,com.causalvis.esm
1679468312681,1679468315120,com.kakao.talk
1679468315126,1679468315241,com.sec.android.app.launcher
1679468315243,1679468337561,com.causalvis.esm
1679468337576,1679468342465,com.sec.android.app.launcher
1679468342466,1679468366694,com.kakao.talk
1679468366702,1679468375373,com.sec.android.app.launcher
1679468375383,1679468376731,com.dooray.all
1679468376744,1679468380030,com.sec.android.app.launcher
1679468380033,1679468468457,com.google.android.youtube
1679468468496,1679468499632,com.kakao.talk
1679468499637,1679468499740,com.sec.android.app.launcher
1679468499746,1679470046494,com.google.android.youtube
1679470046532,1679470050785,com.sec.android.app.launcher
1679470050802,1679470064805,com.kakao.talk
1679470064814,1679470070589,com.sec.android.app.launcher
1679470070601,1679470072259,com.causalvis.esm
1679470072277,1679470073973,com.sec.android.app.launcher
1679470086910,1679470090237,com.samsung.android.spay
1679470090251,1679470093502,com.sec.android.app.launcher
1679470093544,1679470229944,com.sec.android.app.clockpackage
1679470229952,1679470242928,com.sec.android.app.launcher
1679470242945,1679470244873,com.causalvis.esm
1679470244880,1679470254648,com.sec.android.app.launcher
1679470254672,1679470307191,com.kakao.talk
1679470307208,1679471518226,com.sec.android.app.launcher
1679472504038,1679472517406,com.sec.android.app.clockpackage
1679472517431,1679472724617,com.sec.android.app.launcher
1679472724687,1679472739623,com.causalvis.esm
1679472739641,1679472743597,com.sec.android.app.launcher
1679472743643,1679472748823,com.nhn.android.search
1679472748828,1679472749057,com.sec.android.app.launcher
1679472749059,1679472755960,com.causalvis.esm
1679472755981,1679472848448,com.sec.android.app.launcher
1679472848478,1679472855650,com.samsung.android.messaging
1679472855671,1679472862805,com.android.chrome
1679472862831,1679472863603,com.sec.android.app.launcher
1679472863609,1679472870817,com.samsung.android.messaging
1679472870822,1679472870876,com.sec.android.app.launcher
1679472870891,1679472956604,com.android.chrome
1679472956614,1679472965558,com.sec.android.app.launcher
1679472965600,1679472995097,kr.co.alba.webappalba.m
1679472995103,1679472999683,com.sec.android.app.launcher
1679472999698,1679473022001,com.kakao.talk
1679473022017,1679473022881,com.sec.android.app.launcher
1679473022896,1679473186875,com.instagram.android
1679473186890,1679473190420,com.sec.android.app.launcher
1679473190440,1679473209423,com.kakao.talk
1679473209434,1679473216090,com.sec.android.app.launcher
1679473216100,1679473218051,com.causalvis.esm
1679473218066,1679473573015,com.sec.android.app.launcher
1679473573021,1679473574294,com.causalvis.esm
1679473574321,1679473577112,com.sec.android.app.launcher
1679473577118,1679474335423,com.google.android.youtube
1679474335456,1679474630683,com.sec.android.app.launcher
1679474630694,1679474748365,com.nhn.android.search
1679474748380,1679474772118,com.sec.android.app.launcher
1679474774115,1679474785050,com.kakao.talk
1679474789187,1679474789187,com.sec.android.app.launcher
1679474789193,1679474814100,com.google.android.youtube
1679474814112,1679474814112,com.sec.android.app.launcher
1679474815013,1679476469660,com.kakao.talk
1679476469700,1679476476277,com.sec.android.app.launcher
1679476476283,1679476481779,com.causalvis.esm
1679476481808,1679476487033,com.sec.android.app.launcher
1679476487043,1679476504824,com.nhn.android.search
1679476504840,1679476560400,com.sec.android.app.launcher
1679476560405,1679476578422,viva.republica.toss
1679476578434,1679476580978,com.sec.android.app.launcher
1679476580984,1679476598119,com.realbyteapps.moneymanagerfree
1679476598126,1679476601585,com.sec.android.app.launcher
1679476601601,1679476603856,viva.republica.toss
1679476603866,1679476603978,com.sec.android.app.launcher
1679476603981,1679476607315,com.realbyteapps.moneymanagerfree
1679476607323,1679477158859,com.sec.android.app.launcher
1679477158919,1679477165076,com.samsung.android.messaging
1679477165083,1679477168484,com.sec.android.app.launcher
1679477168498,1679477183570,com.causalvis.esm
1679477183591,1679477186537,com.sec.android.app.launcher
1679477186539,1679477749407,com.kakao.talk
1679477749431,1679477754487,com.sec.android.app.launcher
1679477754493,1679477784126,com.samsung.android.messaging
1679477784139,1679477791340,com.sec.android.app.launcher
1679477791344,1679477979626,com.instagram.android
1679477979643,1679477986780,com.sec.android.app.launcher
1679477986781,1679477989600,com.google.android.youtube
1679477989612,1679477995334,com.sec.android.app.launcher
1679478247225,1679478249801,com.samsung.android.spay
1679478249822,1679478256026,com.sec.android.app.launcher
1679478256041,1679478261244,com.kakao.talk
1679478261263,1679478325493,com.sec.android.app.launcher
1679478325506,1679478326079,com.kaist.kaist_idcard
1679479083935,1679479083935,com.sec.android.app.launcher
1679479083950,1679479084487,com.samsung.android.messaging
1679479084502,1679479085608,com.sec.android.app.launcher
1679479085610,1679479088690,kaist.iclab.abclogger
1679479088700,1679479091619,com.sec.android.app.launcher
1679479091633,1679479094130,kaist.iclab.abclogger
1679479094138,1679479095764,com.sec.android.app.launcher
1679479095779,1679479097121,kaist.iclab.abclogger
1679479097133,1679479105554,com.sec.android.app.launcher
1679479105566,1679479112404,kaist.iclab.abclogger
1679479112424,1679479118907,com.sec.android.app.launcher
1679479118943,1679479120895,kaist.iclab.abclogger
1679479120904,1679479121224,com.sec.android.app.launcher
1679479121233,1679479125706,com.samsung.android.messaging
1679479125733,1679480531977,com.sec.android.app.launcher
1679480531995,1679481251053,com.kakao.talk
1679481251115,1679481254306,com.sec.android.app.launcher
1679481254330,1679481270766,kr.ac.libit.kaist
1679481270797,1679481343225,com.sec.android.app.launcher
1679481343228,1679481354018,com.causalvis.esm
1679481354027,1679481361670,com.sec.android.app.launcher
1679481361676,1679481390209,kr.ac.libit.kaist
1679481390213,1679481611655,com.sec.android.app.launcher
1679481611662,1679481644648,com.nhn.android.search
1679481644669,1679481891447,com.sec.android.app.launcher
1679481891450,1679481920190,kr.ac.libit.kaist
1679481920195,1679481921767,com.sec.android.app.launcher
1679481921772,1679481937673,com.kaist.kaist_idcard
1679481937685,1679481944926,com.sec.android.app.launcher
1679481944946,1679481945457,kr.co.visoft.kaistMap
1679481945461,1679481946289,com.sec.android.app.launcher
1679481946305,1679481982299,kr.ac.libit.kaist
1679481982308,1679481988391,com.sec.android.app.launcher
1679481988416,1679482002739,com.instagram.android
1679482002754,1679482015385,com.sec.android.app.launcher
1679482015429,1679482020789,com.kaist.kaist_idcard
1679482020792,1679482025414,com.sec.android.app.launcher
1679482235214,1679482237572,com.samsung.android.spay
1679482237616,1679482240047,com.sec.android.app.launcher
1679482240067,1679482245714,com.kaist.kaist_idcard
1679482245737,1679482260602,com.sec.android.app.launcher
1679482260608,1679482265889,com.everytime.v2
1679482265914,1679482576143,com.sec.android.app.launcher
1679482576150,1679482595772,com.kakao.talk
1679482595783,1679482674368,com.sec.android.app.launcher
1679482674370,1679482677842,com.causalvis.esm
1679482677858,1679482680991,com.sec.android.app.launcher
1679482680992,1679482692083,com.google.android.youtube
1679482692109,1679483099446,com.sec.android.app.launcher
1679483099469,1679483109045,com.kakao.talk
1679483109053,1679483112262,com.sec.android.app.launcher
1679483112263,1679483146692,com.dooray.all
1679483146742,1679483152420,com.android.chrome
1679483152427,1679483170550,com.sec.android.app.launcher
1679483170564,1679483171933,com.kakao.talk
1679483171939,1679484025554,com.sec.android.app.launcher
1679484025556,1679484025576,com.android.chrome
1679484025590,1679484025601,com.sec.android.app.launcher
1679484025606,1679484027331,com.android.chrome
1679484027352,1679484985216,com.sec.android.app.launcher
1679484985219,1679485000659,com.samsung.android.messaging
1679485000663,1679485577158,com.sec.android.app.launcher
1679485577176,1679485585666,com.kakao.talk
1679485585676,1679485889996,com.sec.android.app.launcher
1679485890018,1679485966436,com.kakao.talk
1679485966450,1679485977326,com.sec.android.app.launcher
1679485977369,1679485999673,com.causalvis.esm
1679485999689,1679486196157,com.sec.android.app.launcher
1679486196188,1679486263409,com.kakao.talk
1679486263421,1679486283596,com.sec.android.app.launcher
1679486283610,1679486292836,com.nhn.android.naverdic
1679486292852,1679486294396,com.sec.android.app.launcher
1679486294412,1679486300171,com.nhn.android.naverdic
1679486300186,1679486303716,com.sec.android.app.launcher
1679486303747,1679486312782,com.nhn.android.naverdic
1679486312794,1679486314191,com.sec.android.app.launcher
1679486314207,1679486320489,com.nhn.android.naverdic
1679486320503,1679486320836,com.sec.android.app.launcher
1679486320844,1679486381627,com.kakao.talk
1679486381641,1679486382253,com.sec.android.app.launcher
1679486710537,1679486713248,com.samsung.android.spay
1679486713262,1679486720114,com.sec.android.app.launcher
1679486720118,1679486755258,com.kakao.talk
1679486755264,1679486781503,com.sec.android.app.launcher
1679486781510,1679487374959,com.kakao.talk
1679487374992,1679487387528,com.sec.android.app.launcher
1679487387532,1679487512979,com.kakao.talk
1679487513004,1679487514938,com.sec.android.app.launcher
1679487514940,1679487516713,com.causalvis.esm
1679487516720,1679487521604,com.sec.android.app.launcher
1679487521678,1679487524455,com.sec.android.app.camera
1679487524462,1679487525960,com.sec.android.app.launcher
1679487682973,1679487685968,com.sec.android.app.camera
1679487685981,1679487689329,com.sec.android.app.launcher
1679487689346,1679488238439,com.kakao.talk
1679488238450,1679489066960,com.sec.android.app.launcher
1679489066966,1679489883387,com.sec.android.app.popupcalculator
1679489883394,1679489883710,com.sec.android.app.launcher
1679489883717,1679489944654,com.kakao.talk
1679489944673,1679489948329,com.sec.android.app.launcher
1679489948385,1679489949271,com.nhn.android.calendar
1679489949276,1679489949590,com.sec.android.app.launcher
1679489949604,1679489972668,com.kakao.talk
1679489972674,1679489976294,com.sec.android.app.launcher
1679489976301,1679489983922,com.kaist.kaist_idcard
1679489983939,1679490046967,com.sec.android.app.launcher
1679490046971,1679490056675,com.samsung.android.dialer
1679490056717,1679490065341,com.samsung.android.incallui
1679490065364,1679490065697,com.samsung.android.dialer
1679490065732,1679490069071,com.sec.android.app.launcher
1679490069078,1679490106185,com.kakao.talk
1679490106197,1679490163945,com.sec.android.app.launcher
1679490163949,1679490239960,com.nhn.android.search
1679490239965,1679490241410,com.sec.android.app.launcher
1679492254924,1679492398597,com.samsung.android.spay
1679492398599,1679492400591,com.sec.android.app.launcher
1679492400593,1679492417577,com.causalvis.esm
1679492417593,1679492535015,com.sec.android.app.launcher
1679492535022,1679492584088,com.kakao.talk
1679492584100,1679492588276,com.sec.android.app.launcher
1679492588287,1679492607369,com.kakao.talk
1679492607383,1679492629910,com.sec.android.app.launcher
1679492629914,1679492663852,com.everytime.v2
1679492663854,1679492669116,com.sec.android.app.launcher
1679492669120,1679492704052,com.kakao.talk
1679492704060,1679492708624,com.sec.android.app.launcher
1679492708631,1679492715313,viva.republica.toss
1679492715320,1679492716569,com.sec.android.app.launcher
1679492716571,1679492717714,viva.republica.toss
1679492717722,1679492718300,com.sec.android.app.launcher
1679492718308,1679492727494,viva.republica.toss
1679492727501,1679492728038,com.sec.android.app.launcher
1679492728050,1679492730778,viva.republica.toss
1679492730788,1679492732719,com.sec.android.app.launcher
1679492732723,1679492743383,viva.republica.toss
1679492743391,1679492744671,com.sec.android.app.launcher
1679492744685,1679492756454,viva.republica.toss
1679492756469,1679493002983,com.sec.android.app.launcher
1679493002997,1679493013030,com.kakao.talk
1679493013068,1679493089408,com.sec.android.app.launcher
1679493089410,1679493132769,com.kakao.talk
1679493132794,1679493305909,com.sec.android.app.launcher
1679493305953,1679493324646,com.kakao.talk
1679493324664,1679493342649,com.sec.android.app.launcher
1679493342654,1679493366746,com.instagram.android
1679493366756,1679493594307,com.sec.android.app.launcher
1679493594314,1679493634213,com.instagram.android
1679493853115,1679493879224,com.sec.android.app.camera
1679493879322,1679493881386,com.sec.android.gallery3d
1679493881400,1679493882260,com.sec.android.app.camera
1679493883389,1679493887644,com.instagram.android
1679493887651,1679493889121,com.sec.android.app.launcher
1679493889143,1679493971074,com.kakao.talk
1679493971084,1679493972688,com.sec.android.app.launcher
1679493972689,1679493999323,com.instagram.android
1679493999337,1679494000975,com.sec.android.app.launcher
1679494000984,1679494024049,com.sec.android.app.camera
1679494024142,1679494033899,com.sec.android.gallery3d
1679494033929,1679494035008,com.sec.android.app.camera
1679494035017,1679494036783,com.sec.android.app.launcher
1679494036789,1679494044052,com.kakao.talk
1679494044067,1679494046020,com.sec.android.app.launcher
1679494046027,1679494246722,com.instagram.android
1679494246739,1679494248080,com.sec.android.app.launcher
1679494248089,1679494269069,com.kakao.talk
1679494269076,1679494271939,com.sec.android.app.launcher
1679494271955,1679494281457,com.kaist.lms
1679494281461,1679494285810,com.sec.android.app.launcher
1679494285847,1679494286789,com.everytime.v2
1679494286792,1679494287603,com.sec.android.app.launcher
1679494287612,1679494291636,com.everytime.v2
1679494291664,1679494296808,com.sec.android.app.launcher
1679494296825,1679494298413,com.kaist.lms
1679494298423,1679494302549,com.sec.android.app.launcher
1679494302563,1679494307594,com.kakao.talk
1679494307604,1679494432683,com.sec.android.app.launcher
1679494432692,1679494449767,com.instagram.android
1679494449782,1679494587320,com.sec.android.app.launcher
1679494587325,1679494591930,com.kakao.talk
1679494591942,1679494594964,com.sec.android.app.launcher
1679494594994,1679494600407,com.instagram.android
1679494600432,1679494681869,com.sec.android.app.launcher
1679494681871,1679494718302,com.instagram.android
1679494718318,1679495022712,com.sec.android.app.launcher
1679495022723,1679495031142,com.nhn.android.search
1679495031161,1679495539136,com.sec.android.app.launcher
1679495539150,1679495543427,com.kakao.talk
1679495543437,1679496324209,com.sec.android.app.launcher
1679496324215,1679496380214,com.sec.android.gallery3d
1679496380244,1679496601329,com.sec.android.app.launcher
1679496601335,1679496623597,com.instagram.android
1679496623600,1679496626130,com.sec.android.app.launcher
1679496626136,1679496638189,com.kakao.talk
1679496638197,1679496638388,com.sec.android.app.launcher
1679496638393,1679496654123,com.instagram.android
1679496654169,1679496694922,com.sec.android.app.launcher
1679496694929,1679496716747,com.sec.android.gallery3d
1679496716751,1679496719576,com.sec.android.app.launcher
1679496719599,1679496722480,com.instagram.android
1679496722495,1679496890632,com.sec.android.app.launcher
1679496890634,1679496899185,com.sec.android.gallery3d
1679496899202,1679496904249,com.sec.android.app.launcher
1679496904276,1679497098302,com.sec.android.gallery3d
1679497098319,1679497942906,com.sec.android.app.launcher
1679497942924,1679497948860,com.kakao.talk
1679497948879,1679498008116,com.sec.android.app.launcher
1679498008138,1679498024813,com.kakao.talk
1679498024837,1679498164745,com.sec.android.app.launcher
1679498164786,1679498181940,com.kakao.talk
1679498181958,1679498266424,com.sec.android.app.launcher
1679498266425,1679498304305,com.kakao.talk
1679498304308,1679498530957,com.sec.android.app.launcher
1679498530971,1679498535437,com.kakao.talk
1679498535453,1679498613835,com.sec.android.app.launcher
1679498613851,1679498621982,kr.ac.kaist.portal
1679498621987,1679498622952,com.samsung.android.samsungpassautofill
1679498622965,1679498628334,kr.ac.kaist.portal
1679498628349,1679498635882,com.seowoo.msaber.kaist
1679498635908,1679498665648,kr.ac.kaist.portal
1679498665708,1679498673014,com.android.chrome
1679498673052,1679498675193,com.sec.android.app.launcher
1679498675202,1679498696501,com.kakao.talk
1679498696522,1679498874361,com.sec.android.app.launcher
1679498874379,1679498921386,com.kakao.talk
1679498921396,1679499231530,com.sec.android.app.launcher
1679499231533,1679499251042,com.causalvis.esm
1679499251069,1679499629942,com.sec.android.app.launcher
1679499629951,1679499671377,com.instagram.android
1679499671404,1679500737787,com.sec.android.app.launcher
1679500737788,1679500738404,com.kakao.talk
1679500738413,1679500740551,com.sec.android.app.launcher
1679500740559,1679500751972,com.sec.android.gallery3d
1679500751988,1679500776128,com.sec.android.app.launcher
1679500776185,1679500791978,com.kakao.talk
1679500792004,1679500798479,com.sec.android.app.launcher
1679500798491,1679500813914,com.kakao.talk
1679500813918,1679500817424,com.sec.android.app.launcher
1679500817435,1679500975402,com.instagram.android
1679500975423,1679500979416,com.sec.android.app.launcher
1679501456045,1679503045583,com.samsung.android.spay
1679503045604,1679503558908,com.sec.android.app.launcher
1679503558925,1679503580550,com.kakao.talk
1679503580580,1679503581877,com.sec.android.app.launcher
1679503581878,1679503602137,com.kakao.talk
1679503602198,1679503606819,com.sec.android.app.launcher
1679503606838,1679503624470,com.instagram.android
1679503624485,1679503848163,com.sec.android.app.launcher
1679503848173,1679503851834,com.causalvis.esm
1679503851862,1679503858329,com.sec.android.app.launcher
1679503858340,1679503870833,com.sec.android.app.clockpackage
1679503870850,1679503872324,com.sec.android.app.launcher
1679524202506,1679524216305,com.sec.android.app.clockpackage
1679524216335,1679524288237,com.sec.android.app.launcher
1679524288248,1679524292693,com.sec.android.app.clockpackage
1679524292711,1679526611236,com.sec.android.app.launcher
1679526611253,1679526668564,com.kakao.talk
1679526668583,1679526846788,com.sec.android.app.launcher
1679526846795,1679526920144,com.causalvis.esm
1679526920171,1679526926007,com.sec.android.app.launcher
1679526926011,1679526927653,com.sec.android.daemonapp
1679526927667,1679526998950,com.sec.android.app.launcher
1679526998958,1679527002245,com.kakao.talk
1679527002251,1679527003584,com.sec.android.app.launcher
1679527003590,1679527042648,com.kakao.talk
1679527042686,1679528318462,com.sec.android.app.launcher
1679528318463,1679528333591,com.kakao.talk
1679528333613,1679528703571,com.sec.android.app.launcher
1679528703576,1679528709502,com.causalvis.esm
1679528709506,1679529154892,com.sec.android.app.launcher
1679529154909,1679530532949,com.everytime.v2
1679530532957,1679530536296,com.sec.android.app.launcher
1679530536303,1679530549308,com.nhn.android.naverdic
1679530549319,1679530551741,com.sec.android.app.launcher
1679530551743,1679530589242,com.causalvis.esm
1679530589255,1679532124846,com.sec.android.app.launcher
1679532124856,1679532128052,com.everytime.v2
1679532128061,1679532989400,com.sec.android.app.launcher
1679532989445,1679533010679,com.nhn.android.calendar
1679533010684,1679533021110,com.sec.android.app.launcher
1679533021119,1679533034366,com.nhn.android.calendar
1679533034372,1679533111396,com.sec.android.app.launcher
1679533111403,1679533130915,com.kakao.talk
1679533130919,1679533133436,com.samsung.android.messaging
1679533133474,1679533137364,com.sec.android.app.launcher
1679533137366,1679533179786,com.everytime.v2
1679533179790,1679533191400,com.sec.android.app.launcher
1679533191416,1679533191967,com.kaist.lms
1679533191982,1679533192768,com.sec.android.app.launcher
1679533192774,1679533193518,kr.ac.kaist.portal
1679533193532,1679533201063,com.kaist.lms
1679533201077,1679533202119,kr.ac.kaist.portal
1679533202132,1679533203096,com.sec.android.app.launcher
1679533203098,1679533208215,kr.ac.kaist.portal
1679533208218,1679533209922,com.samsung.android.samsungpassautofill
1679533209935,1679533213345,kr.ac.kaist.portal
1679533213353,1679533214127,com.sec.android.app.launcher
1679533214138,1679533217133,kr.ac.kaist.portal
1679533217154,1679533218338,com.samsung.android.samsungpassautofill
1679533218349,1679533223681,kr.ac.kaist.portal
1679533223710,1679533229270,com.seowoo.msaber.kaist
1679533229282,1679533229327,kr.ac.kaist.portal
1679533229351,1679533235383,com.seowoo.msaber.kaist
1679533235411,1679533263568,kr.ac.kaist.portal
1679533263575,1679533264566,com.sec.android.app.launcher
1679533264582,1679533264751,kr.ac.kaist.portal
1679533265919,1679533266940,com.sec.android.app.launcher
1679533266958,1679533274354,kr.ac.kaist.portal
1679533274367,1679533280492,com.seowoo.msaber.kaist
1679533280506,1679533282024,kr.ac.kaist.portal
1679533282036,1679533284402,com.sec.android.app.launcher
1679533284415,1679533317257,com.dooray.all
1679533317263,1679533318909,com.sec.android.app.launcher
1679533318939,1679533346148,com.dooray.all
1679533346174,1679533351582,com.sec.android.app.launcher
1679533351600,1679533374913,com.instagram.android
1679533374924,1679533377238,com.sec.android.app.launcher
1679533377252,1679533404584,com.samsung.android.messaging
1679533404619,1679533443295,com.android.chrome
1679533443325,1679533448713,com.seowoo.msaber.kaist
1679533448717,1679533448846,com.android.chrome
1679533448867,1679533454417,com.seowoo.msaber.kaist
1679533454424,1679533462347,com.android.chrome
1679533462356,1679533468066,com.sec.android.app.launcher
1679533468067,1679533478370,com.nhn.android.search
1679533478379,1679533486489,com.sec.android.app.launcher
1679533486512,1679533565561,com.nhn.android.search
1679533565566,1679533644948,com.sec.android.app.launcher
1679533644950,1679533659968,com.samsung.android.messaging
1679533659989,1679533720645,com.sec.android.app.launcher
1679533720653,1679533767467,com.dooray.all
1679533767478,1679533768664,com.sec.android.app.launcher
